1218	14	11	44.57
1553	124	7	75.71
2971	14	5	19.81
435	1865	3	38.01
528	102	30	236.06
110	127	4	7.97
784	119	4	30.15
102	1016	4	14.78
3671	12	3	10.48
121	128	3	8.9
4448	14	5	27.93
109	331	3	10.52
4092	14	4	17.47
1995	14	6	20.57
1169	896	8	124.66
156	2366	7	93.59
6417	6502	3	71.04
948	14	17	82.46
5086	116	4	49.97
919	14	20	111.77
1287	14	11	47.29
102	1160	4	15.79
101	535	5	9.62
101	432	5	7.83
112	181	19	126.76
1186	3189	4	67.39
4619	5768	3	59.82
113	703	4	25.29
551	1435	5	68.95
2910	14	6	27.91
394	111	4	20.46
109	3512	3	24.4
17	278	3	13.94
12	1095	5	11.39
106	599	7	41.88
619	3063	4	60.21
5631	14	4	22.35
101	284	18	59.71
233	117	8	50.76
240	859	4	41.69
102	826	3	8.12
109	385	32	304.17
8559	14	3	16.76
337	111	3	12.66
500	14	7	7.94
2492	14	7	33.21
4229	14	4	17.47
101	2587	3	11
101	685	6	16.15
254	107	3	8.57
107	900	5	31.04
1006	345	6	74.96
295	3643	4	56.27
220	12	9	6.37
1910	4083	3	52.1
3175	264	3	39.01
12	123	20	7.83
3550	14	3	8.82
2626	14	5	17.73
381	2543	3	38.85
172	2767	3	33.91
105	615	3	11.69
12	5109	4	24.69
57	166	4	10.54
57	300	3	10.63
3579	14	5	22.65
227	8	3	9.56
1585	104	3	16.79
9	156	3	6.92
2833	1034	3	45.26
114	402	4	22.68
164	133	10	67.25
9	58	3	6.24
536	1922	4	55.13
12	222	13	16.31
101	957	6	19.65
7318	14	3	16.76
57	139	3	4.81
2704	2731	3	51.92
350	5284	3	44.37
178	12	49	162.85
1286	101	7	30.7
12	356	8	10.72
106	310	3	9.03
254	5	5	40.69
172	196	3	17.28
110	215	3	9.22
102	743	7	30.04
938	107	5	31.62
4154	107	3	25.31
5628	122	3	34.6
111	158	7	28.19
12	1756	3	6.37
1338	1212	3	41.49
12	1637	3	5.86
108	135	4	6.51
3009	14	7	39.11
7560	14	3	16.76
156	224	11	94.46
105	376	7	32.79
104	732	3	12.35
104	613	3	11.64
613	339	3	29.78
104	8272	3	30.16
358	110	4	18.92
12	687	6	11.26
881	589	4	49.45
236	14	37	115.57
343	153	5	38.97
104	6998	3	30.16
1726	101	3	8.87
7631	14	3	16.76
102	553	3	6.39
522	1471	3	37.09
3936	104	4	35.23
12	1959	3	6.95
105	457	5	21.76
2410	101	4	17.54
2	169	5	16.31
1214	2568	4	63.94
378	608	5	56.12
188	377	31	416.87
701	110	3	16.02
599	168	4	34.84
114	627	3	17.65
295	244	5	44.77
1265	238	3	31.91
12	5581	3	14.11
159	105	4	6.57
1810	116	5	47.34
8516	14	3	16.76
2414	124	4	41.43
101	1161	3	6.61
8	207	4	14.06
1769	413	3	37
204	2	4	13.6
111	479	3	14.55
106	889	3	14.61
12	740	10	30.44
225	147	14	124.87
464	585	3	31.11
12	808	10	32.54
2	371	3	12.28
1080	14	11	40.15
3980	14	5	27.93
112	249	3	11.44
12	2388	4	13.97
797	138	3	23.79
1715	14	3	4.88
102	1753	3	12.42
130	165	3	12.65
5204	122	4	52.15
121	102	9	6.1
3434	14	4	14.96
564	593	22	372.17
213	101	6	4.29
7104	14	3	16.76
851	103	3	13.04
12	1114	3	4.29
214	643	3	26.96
777	14	19	85.43
3242	1687	3	49.84
568	667	3	33.42
420	569	3	30.78
1682	2708	3	48.59
114	195	13	83.42
108	823	3	14.75
533	667	5	60.89
178	286	4	29.69
57	2744	4	34.87
4318	14	5	27.93
3360	101	4	20.87
113	201	11	64.76
414	14	27	104.27
7361	14	3	16.76
310	102	5	10.48
435	1013	3	34.01
967	102	3	8.98
104	5117	3	25.68
12	571	5	6.44
106	119	9	19.02
922	1887	4	58.95
231	424	4	36.22
102	701	4	12.08
5491	12	3	14.11
352	1584	3	35.37
7156	14	3	16.76
154	446	5	41.66
121	142	3	10.1
2444	14	8	44.7
125	1199	3	24.65
1054	102	7	35.76
1217	145	3	26.85
208	102	23	96.2
487	137	4	30.45
5594	12	3	14.11
1292	107	8	66.39
12	6408	3	18.52
12	252	15	28.39
2775	14	7	39.11
102	3449	3	16.84
155	153	6	36.63
2409	14	4	11.76
767	169	7	73.17
12	654	6	10.81
2369	14	7	33.21
197	804	3	27.44
101	405	4	4.49
8	1362	13	148.41
101	6168	3	21.3
4557	14	5	27.93
4462	7819	3	64.31
102	523	4	10.17
111	128	24	137.62
1118	169	3	27.93
102	331	3	3.91
223	680	4	39.12
113	3273	6	70.76
247	238	3	22.29
3829	101	5	35.49
666	180	3	25.35
6825	14	3	16.76
143	136	3	12.17
769	12	4	5.21
101	4701	4	28.39
225	244	4	31.2
1866	8	3	22.02
260	105	3	7.14
12	2042	3	7.62
1324	14	7	20.59
2243	14	8	38.54
102	387	14	64.42
8391	122	3	39.1
2	1142	3	18.54
344	12	8	10.14
5573	350	3	44.37
1723	12	3	6.37
261	2939	6	89.02
5416	517	3	46.44
1736	102	4	19.21
1030	14	10	32.15
631	2716	4	60.21
795	111	3	17.42
5672	14	3	12.39
712	1527	5	72.44
2112	14	8	38.54
187	845	4	38.57
3977	14	5	27.93
6922	14	3	16.76
17	105	8	10.19
5813	14	4	22.35
1205	14	9	30.85
242	104	17	96.49
310	107	6	27.56
102	1970	7	46.37
249	1244	4	45.11
3080	107	3	22.5
1641	14	9	37.17
793	108	4	22.1
941	160	5	49.6
104	142	5	8.34
5167	14	4	22.35
3501	14	5	22.65
105	1615	4	25.12
109	572	3	13.63
130	1266	5	49.21
149	281	10	87.97
102	772	8	37.59
130	4039	4	48.93
12	1158	4	7.82
1072	12	3	3.98
223	543	4	37.55
164	110	15	81.22
970	12	4	6.53
1089	101	3	6.27
345	462	4	39.97
2049	101	5	23.36
1	58	7	42.48
125	544	11	106.34
3500	131	4	46.29
101	850	5	13.37
161	123	4	17.4
161	269	3	19.21
484	484	9	113.56
224	3236	4	53.56
109	1430	11	108.88
138	3260	3	32.97
149	1293	3	27.57
101	1079	8	33.81
949	7390	3	54.47
382	3524	6	99.32
1068	111	5	37.55
1532	117	3	24
164	149	3	14.15
341	105	6	25.08
12	1517	4	10.16
2597	14	6	24.78
978	434	4	48.01
3196	6388	3	62.73
190	314	4	31.35
121	107	15	51.63
432	1679	3	37.17
128	102	59	265.71
5345	200	3	40.59
356	104	5	19.41
2377	12	3	8.4
1162	150	3	26.76
4461	101	3	14.68
8561	14	3	16.76
737	618	3	34.13
12	491	5	5.18
1002	2891	3	45.26
248	355	3	24.82
145	153	4	20.2
2190	103	4	27.74
8626	170	3	43.35
112	1078	3	19.55
1297	107	3	17.58
102	1565	3	11.84
712	102	3	7.63
102	1446	3	11.33
3471	102	3	16.84
12	924	4	6.17
12	848	5	9.31
12	1060	3	3.98
105	394	18	125.64
3386	14	5	22.65
108	249	3	8.45
195	376	3	22.89
3651	1019	5	86.62
316	2442	4	53.46
683	102	7	29.4
542	293	3	28.07
12	1822	4	10.92
102	370	4	7.85
102	539	5	15.19
255	6857	3	47.02
114	1098	3	20.6
1888	374	5	68.53
954	14	13	49.7
4106	14	5	27.93
4497	14	5	27.93
921	14	15	61.96
4141	14	4	17.47
101	506	4	5.51
107	225	3	7.53
102	1311	3	10.85
101	463	7	15.92
4320	106	3	24.62
8123	201	3	45.09
2192	14	8	38.54
7686	14	3	16.76
612	306	3	29.28
102	237	24	113.76
191	250	9	82.32
111	295	3	11.96
101	268	6	6.89
2709	12	3	9.33
12	983	4	6.93
102	5900	4	33.42
3585	124	4	44.88
1647	180	3	30.43
2726	101	3	11.97
1856	101	3	9.49
3303	14	3	8.82
494	102	4	9.71
12	794	4	5.51
185	118	3	11.34
1341	104	8	61.43
670	470	3	32.23
371	107	3	10.52
881	1288	3	39.59
108	583	4	19.76
7930	14	3	16.76
631	129	3	21.58
518	182	5	45.46
12	1564	3	5.86
2804	14	7	39.11
146	145	3	12.94
2048	12	3	7.62
5556	2169	3	55.09
104	366	4	13.94
3349	12	4	17.24
3814	3745	3	57.58
2305	1115	3	44.15
1896	101	3	9.49
4911	101	3	16.86
106	498	3	11.37
12	217	10	8.16
2769	14	6	27.91
101	944	3	5.65
1112	521	3	35.69
468	832	3	33.35
133	116	6	23.43
1615	108	3	18.68
5012	14	3	12.39
104	174	6	15.04
5136	1537	3	53.05
112	893	4	27.17
968	968	6	86.38
1259	134	3	25.85
12	1232	3	4.63
102	806	3	8.12
217	129	5	30.22
196	245	13	130.4
244	12	7	4.21
12	1357	3	5.41
187	257	11	105.57
937	470	3	34
1181	3817	5	93.42
12	2880	3	9.33
7648	5294	3	66.55
1307	101	8	38.02
2085	196	7	95.18
258	101	8	12.48
189	1714	3	31.4
205	1342	3	30.62
5296	14	4	22.35
2833	1820	3	48.59
148	1043	3	26.19
566	450	3	31.11
465	317	8	91.67
102	1788	3	12.42
2083	12	3	7.62
12	266	8	7.32
4111	119	3	31.77
1412	169	5	55.03
1580	14	11	54.7
714	565	4	47.54
4205	14	5	27.93
2087	203	8	114.65
5623	14	3	12.39
8	176	3	7.43
491	173	3	23.21
5765	14	4	22.35
715	12	4	4.93
344	286	3	25.36
143	137	8	48.16
112	122	25	139.01
8043	9	3	34.59
199	14	63	257.89
12	843	4	5.83
101	421	12	39.32
536	7335	3	51.33
997	169	3	27.15
181	108	7	24.8
2163	14	9	50.29
207	192	4	27.28
4540	14	5	27.93
1515	980	3	41.33
198	198	7	56.93
900	182	5	51.02
101	287	11	25.24
691	110	3	16.02
1494	107	4	26.74
117	204	8	47.49
1399	102	3	11.33
156	186	16	141.42
131	112	3	5.7
457	12	8	13.86
1051	375	3	33.45
250	148	16	154.86
111	208	10	55.61
103	925	3	13.35
570	103	3	11.09
8376	14	3	16.76
1926	14	10	55.87
243	505	6	61.89
500	101	4	5.51
5960	14	4	22.35
216	105	3	5.7
104	128	12	34.04
106	2906	3	21.82
102	2030	4	20.14
101	687	4	7.64
481	7818	3	50.57
187	147	28	279.84
2238	1773	3	46.7
295	2627	5	69.4
430	2693	3	40.5
2732	196	5	66.31
5320	101	3	16.86
3933	14	4	17.47
7892	14	3	16.76
649	106	3	12.99
132	648	8	75.98
758	304	4	42.98
250	1838	4	49.31
1204	125	4	35.49
212	473	3	25.01
118	105	10	18.25
109	1614	9	84.7
2046	129	3	28.92
12	776	4	5.21
107	142	3	4.03
2827	14	3	7.7
102	1162	4	15.79
8587	14	3	16.76
12	4597	3	11.97
1164	12	4	7.82
1240	107	4	25.41
1052	12	11	46.39
2893	12	3	9.33
2306	12	3	7.62
301	110	3	11.5
1087	12	4	7.35
857	2198	3	42.36
110	1102	3	18.47
102	453	3	5.43
210	160	3	17.22
3650	164	4	49.58
12	1853	3	6.95
102	251	9	25.48
1118	101	3	6.61
8258	14	3	16.76
3508	104	4	32.61
2396	104	4	29.18
477	114	3	16.05
174	107	6	18.4
7410	2428	3	60.46
317	1138	7	91.49
452	3200	3	42.08
12	957	5	10.27
171	372	3	21.7
1755	14	9	40.11
130	8635	3	40.43
379	523	9	111.22
2	166	4	11.25
2625	14	8	44.7
12	2152	3	7.62
172	701	3	25.15
101	123	20	19.24
4456	12	3	11.97
1300	134	5	49.9
3173	102	6	50.13
12	1806	3	6.37
111	230	8	43.35
108	332	4	15.51
1176	101	3	6.61
284	217	3	22.19
367	14	8	7.52
1485	14	8	28.01
122	132	3	9.01
8560	14	3	16.76
1726	14	6	19
156	1193	8	93.19
12	3230	3	10.48
1027	2257	5	79.66
2607	136	8	110.23
8	190	4	12.95
176	543	3	24.1
272	984	13	186.74
294	314	3	25.09
3659	104	3	21.88
1794	200	3	32.21
3967	102	4	28.44
849	101	3	5.12
12	113	29	4.39
672	1315	4	53.69
8501	14	3	16.76
112	703	4	25.23
12	2977	3	9.33
1282	104	5	32.15
1505	12	3	5.86
2778	12	3	9.33
2290	14	8	38.54
794	101	11	48.24
124	113	5	12.49
1463	116	6	57.07
102	912	3	8.68
12	1299	3	5
4363	4209	3	57.58
102	658	3	7.18
6778	14	3	16.76
2510	12	3	8.4
533	678	3	32.99
104	114	7	6.06
1417	339	13	213.66
2564	102	3	14.63
144	1	3	13.06
7723	14	3	16.76
352	120	3	16.65
102	1877	3	13.06
1491	101	3	7.83
189	1065	4	40.55
234	105	3	6.4
3856	1522	3	50.82
152	2087	4	44.16
261	1052	11	152.67
707	419	10	136.34
5051	285	3	43.15
12	151	20	21.42
12	57	159	332.89
530	390	3	29.68
3444	103	3	21.75
12	3103	3	9.33
532	1659	4	53.89
102	3432	3	16.84
1603	102	4	18.39
1711	102	3	12.42
105	907	4	20.49
1443	3607	3	48.68
12	353	7	7.62
3493	21	6	76.97
101	654	3	4.04
186	203	7	55.23
3952	14	3	10.28
492	106	4	17.48
110	105	12	13.64
253	1631	5	62.24
2754	101	3	11.97
4556	14	4	17.47
223	192	8	67.79
7537	14	3	16.76
249	387	7	71.9
643	12	5	7.37
2061	152	4	44.16
114	271	7	42.22
940	7775	3	54.47
195	1101	4	40.98
179	137	5	28.9
2896	102	4	23.95
109	2269	3	21.29
105	1164	8	58.54
104	1933	3	18.04
1499	523	8	120.45
546	14	26	122.26
3895	14	5	27.93
5161	14	3	12.39
1184	533	3	36.32
101	319	5	5.61
129	221	3	15.19
101	252	9	15.62
2829	1219	3	46.47
247	314	3	24.17
966	102	4	14.32
101	452	14	52.58
7362	14	3	16.76
139	2717	3	31.8
1350	140	3	27.07
167	1168	6	65.5
206	183	3	18.25
7898	396	3	49.58
421	2711	4	57.29
109	644	4	21.47
108	492	3	12.09
138	5138	3	36.78
4970	14	3	12.39
633	192	4	36.96
12	707	5	8.07
986	265	16	243.82
2325	1345	7	128.47
2574	14	4	11.76
106	2218	3	19.94
2133	2986	3	50.03
106	679	3	13.22
8570	14	3	16.76
2084	196	6	78.23
2472	14	8	44.7
1600	14	12	67.05
5299	14	4	22.35
268	103	4	11.53
2202	101	4	16.32
163	140	6	35.68
2289	285	6	84.18
102	270	10	31.38
246	515	3	26.65
4686	12	3	14.11
719	735	5	64.18
109	2800	4	34.07
12	1161	3	4.29
5203	102	3	20.59
101	3149	4	20.87
102	2633	3	14.63
102	8433	3	25.06
5864	677	3	48.2
138	996	3	25.09
113	249	3	11.48
2304	14	9	50.29
323	192	4	31.6
317	1728	7	98.99
2930	14	7	39.11
471	3387	3	42.25
148	750	11	122.85
101	808	3	4.88
101	605	9	29.84
198	717	5	50.6
12	400	6	6.17
101	913	4	9.31
114	3994	4	43.52
746	391	3	31.51
380	470	3	28.97
